customer_id,loan_amount,loan_purpose,transaction_count,spending_ratio,default_flag
C00499,25192.20536865488,Car,418,0.5042581499580372,0
C00500,16060.50316151444,Business,294,0.4050394535364563,0
C00501,4743.667913771462,Business,168,0.763107874375001,1
C00502,43986.257544023494,Business,372,0.7553366607376534,0
C00503,28795.85823214516,Car,496,0.4958317687379808,0
C00504,95983.23303736746,Car,139,0.5510445351933747,0
C00505,54865.123809526405,Home,257,0.1964575274416197,0
C00506,1847.3034799817171,Business,149,0.2563262671881201,0
C00507,68430.86052111216,Car,398,0.7305007829413367,0
C00508,57872.234105893884,Home,198,0.5894161460270145,0
C00509,12220.886781235498,Business,100,0.23260113809815428,0
C00510,15583.055146089411,Car,65,0.4991472142512561,1
C00511,30619.124788228288,Car,235,0.7543328753426143,1
C00512,9785.216379392554,Car,343,0.34161977431333257,0
C00513,18138.951207457376,Education,336,0.2300742628633597,0
C00514,49022.269657886034,Home,174,0.7594176938363688,0
C00515,33328.971973678264,Car,45,0.42288575220446945,1
C00516,12920.522127052587,Education,339,0.39206939906393656,0
C00517,49921.569622778065,Home,38,0.28729703985492516,0
C00518,28066.05758372418,Home,89,0.724109706463001,0
C00519,27308.802425127305,Education,431,0.6919317368227026,0
C00520,14589.452419828744,Home,478,0.3820932796057279,0
C00521,21911.549803346054,Education,367,0.12142929592795522,0
C00522,11857.629922775403,Business,178,0.41265600135429764,0
C00523,4663.673551045453,Car,42,0.22660061160603728,0
C00524,17609.01502893634,Education,102,0.19991384910421683,0
C00525,19975.827631126776,Home,121,0.3751655283267965,1
C00526,24583.50635282318,Home,388,0.16935385614123905,0
C00527,58088.540083516,Business,218,0.7702251548521655,0
C00528,13071.272002929902,Business,406,0.13327742724689728,0
C00529,16412.49800714798,Business,399,0.3809587391791091,1
C00530,40657.64141899936,Business,203,0.21389189142218645,0
C00531,12064.014695007934,Business,273,0.5821679250701293,0
C00532,24909.377626207857,Car,256,0.15516801445019324,0
C00533,15888.873909529804,Education,127,0.482763901946044,1
C00534,18125.960906177756,Business,457,0.6411710466413564,0
C00535,40397.206332335496,Business,489,0.7650418845342796,0
C00536,16337.813638624302,Car,237,0.5889692940785889,0
C00537,41464.59484359006,Education,18,0.16964423034420847,0
C00538,4619.554327141129,Business,416,0.16196438479989872,0
C00539,7018.5242973173745,Education,208,0.6121186339766461,1
C00540,3447.621760036246,Education,488,0.25073058350242805,0
C00541,8667.914565234061,Car,286,0.4130675160432742,1
C00542,97292.2807290594,Car,138,0.7836347709459512,0
C00543,21719.61988172279,Business,311,0.6739347588827129,1
C00544,12369.113526406856,Home,71,0.6926153501101404,0
C00545,41202.139351382495,Car,11,0.7025389333096552,0
C00546,46129.54189695576,Education,369,0.5336817380850906,0
C00547,8294.282896109124,Education,340,0.6207537467037348,0
C00548,162520.6085211391,Business,366,0.35127264024400107,0
C00549,27475.903808535262,Business,475,0.7989123586009955,0
C00550,30390.386102924243,Business,181,0.29573551875825155,0
C00551,32786.97202422568,Education,254,0.5130051823124637,0
C00552,32732.059715971754,Car,97,0.29744317482483534,0
C00553,13397.47152845922,Home,393,0.17844973539205125,0
C00554,119373.84863215072,Car,92,0.49731007039057373,1
C00555,17533.160324850975,Home,14,0.3473440696062978,1
C00556,47382.78339151483,Car,358,0.5082534872663714,0
C00557,15063.837790004252,Business,48,0.49107493366549504,0
C00558,13071.463803015773,Education,393,0.4795797104004932,0
C00559,100860.30207313417,Home,331,0.18631078543257062,0
C00560,20197.278987057365,Car,474,0.40812654204525,0
C00561,21433.58233976114,Education,310,0.6684027575791542,0
C00562,27636.531025185264,Home,84,0.3206004468812451,0
C00563,176560.05934642057,Home,110,0.4106820537044457,0
C00564,124867.55996763434,Education,150,0.44568211322418755,0
C00565,61514.37009985806,Business,102,0.7039119188142213,1
C00566,215970.7079639732,Education,128,0.5589198384582132,0
C00567,10345.827983659081,Business,297,0.17014177438611983,0
C00568,37223.93296070201,Car,118,0.7056196900635149,0
C00569,23403.9091429515,Car,497,0.682446182837463,0
C00570,5349.347203304492,Education,52,0.6275521864194228,0
C00571,31903.7087742619,Business,145,0.4262406128231863,0
C00572,14873.536158649773,Car,339,0.6302817684400648,0
C00573,75116.88700922925,Business,226,0.43511944384993007,0
C00574,16058.322154085141,Business,452,0.615636474029014,0
C00575,15344.101692674076,Business,404,0.7160771154807755,0
C00576,75090.9301896778,Education,165,0.7233791095914179,0
C00577,20902.76691070245,Business,490,0.41820500193121823,0
C00578,55843.15044550188,Education,48,0.7015398755464205,0
C00579,30930.175876507103,Car,291,0.1710201663553992,0
C00580,31263.831618810655,Car,337,0.17127359224074673,0
C00581,18119.82826124238,Home,367,0.48378686280723604,0
C00582,32917.774083276956,Home,35,0.5562912329193883,0
C00583,19827.13137949169,Car,41,0.20709564318488186,1
C00584,11579.102477644497,Business,55,0.4305260313641951,1
C00585,20263.905895526263,Business,165,0.16605386747114614,0
C00586,61713.91004632286,Car,253,0.5214696398873173,0
C00587,33819.991816255,Car,400,0.6985658257269936,0
C00588,40731.31903874209,Home,44,0.6163472832136667,0
C00589,22052.33778286457,Business,459,0.3648040867004899,0
C00590,4673.987660450633,Car,287,0.7956556576459852,0
C00591,8290.430702680527,Home,251,0.5640544835262957,0
C00592,17479.701233613323,Home,415,0.6706739041097353,0
C00593,8883.493080735234,Business,387,0.5687881711042129,0
C00594,14479.859312825001,Home,268,0.7925914037609887,0
C00595,14066.570069406876,Home,55,0.6749518370524411,1
C00596,14409.932545569989,Education,443,0.46359625252680847,0
C00597,69545.45762165784,Car,246,0.3568156939863129,0
C00598,21112.432839984347,Business,17,0.5775083804041897,1
C00599,46524.58336909361,Car,269,0.5131552661649063,0
C00600,25113.377609899246,Education,280,0.5405454137192818,0
C00601,68363.7017189269,Business,53,0.34010823639862986,0
C00602,49850.49395254378,Car,247,0.40010989439938816,0
C00603,13722.434184845399,Home,176,0.49066760242345486,0
C00604,105799.76514882816,Business,385,0.6874983813452902,0
C00605,15311.846278895671,Education,85,0.6340362424340322,0
C00606,25848.310828230267,Home,166,0.18305910935195327,0
C00607,29780.86840300821,Education,210,0.2718879750135743,0
C00608,32555.181087711826,Home,243,0.1186604074531192,1
C00609,41645.304992919686,Car,241,0.105572397575914,0
C00610,12022.948349626819,Car,455,0.25706282849616924,0
C00611,38943.54115138815,Car,221,0.6595246636065307,0
C00612,35063.516243151884,Education,427,0.7333233607220709,0
C00613,22034.785172030635,Business,163,0.3742378561290187,0
C00614,18924.358804063497,Car,377,0.49423901762467504,0
C00615,11539.355434191903,Education,222,0.5942368213687665,1
C00616,32347.141349387843,Home,96,0.7670556894762086,1
C00617,12985.96430107967,Car,27,0.7390525661082022,0
C00618,26643.609738242572,Home,200,0.14003461236696596,0
C00619,20311.383709978567,Car,317,0.27371609024649657,0
C00620,7575.475459970575,Home,63,0.13440118076862398,1
C00621,10438.42709723395,Education,225,0.531579694692336,1
C00622,30449.373134762507,Car,51,0.5973453215308474,0
C00623,14480.316288425722,Education,358,0.31579838864955806,0
C00624,14090.609551054618,Education,239,0.6976963356932502,0
C00625,11954.249229396157,Home,239,0.41696892528804846,0
C00626,12283.237189099787,Car,191,0.7988670605679088,1
C00627,81972.01719487715,Business,445,0.10027978481252746,0
C00628,8991.623407305635,Business,150,0.17664279589298967,0
C00629,71562.22261007864,Education,297,0.3112552700547383,0
C00630,16905.850481841724,Home,348,0.11785531856759922,1
C00631,13055.91290023917,Home,346,0.6476376204167755,0
C00632,29943.23947639772,Home,331,0.13694025150990108,0
C00633,22981.219719161392,Car,91,0.6242857433056791,0
C00634,18807.293755653885,Car,451,0.1367979211526846,1
C00635,26262.751050780378,Home,176,0.276909085257132,0
C00636,22691.792121867387,Business,420,0.6888937709609708,1
C00637,18536.958944280046,Business,343,0.765766705966407,1
C00638,46561.97516343377,Car,63,0.3901684398623586,0
C00639,6921.71345863656,Home,472,0.778957275018786,0
C00640,10596.384547224468,Business,465,0.5388166466309798,0
C00641,11724.405239181142,Business,82,0.39108458570305205,0
C00642,9448.872208905372,Car,222,0.6619609407775419,0
C00643,23593.84819820562,Car,180,0.30672996409814085,0
C00644,33002.402712228046,Business,492,0.2860573829521529,0
C00645,4582.388301408886,Home,445,0.559583373837752,0
C00646,15074.465148126053,Business,279,0.37334115337766643,0
C00647,17028.93330663283,Business,228,0.1951426188614857,0
C00648,17523.79998466351,Home,145,0.14687496470293618,0
C00649,7878.790049989838,Car,44,0.6514898033739341,0
C00650,17142.967355137596,Home,155,0.5731375122616413,1
C00651,10626.452459325592,Home,192,0.38825875722462233,0
C00652,16856.612881057164,Home,87,0.7273593446197397,0
C00653,5565.254445173602,Home,317,0.3875997267098197,0
C00654,16948.802499314043,Car,262,0.5972068300257685,0
C00655,12391.587862977512,Business,337,0.7363806926451051,0
C00656,17854.576873187416,Education,442,0.6885008210959105,0
C00657,28018.88898309047,Car,401,0.45777334343770526,1
C00658,21252.120373730144,Home,430,0.5764454747127129,0
C00659,41552.632738641965,Business,245,0.38956604370915837,0
C00660,16504.475564525685,Business,331,0.5530380206058798,0
C00661,36138.27580700202,Home,346,0.28028670684177714,1
C00662,54175.80497602972,Car,86,0.4043194796386873,0
C00663,27419.44643019616,Home,383,0.24668201632128733,1
C00664,21663.015607220987,Business,471,0.12672946687568362,0
C00665,30683.78650956647,Business,434,0.5119778954027606,0
C00666,28205.348271552743,Car,498,0.7051005417455584,1
C00667,49069.571983426256,Education,82,0.11790479223623407,0
C00668,41566.07329043598,Home,36,0.23722081851050716,0
C00669,41967.960811691744,Education,413,0.4221295414892941,0
C00670,22816.0785518683,Business,47,0.5661277717895774,0
C00671,28940.037794753425,Education,263,0.21986043556892054,1
C00672,28510.308727853124,Home,405,0.13968638027943703,1
C00673,8384.134746660066,Home,435,0.46333410240882245,0
C00674,51799.34662444127,Business,95,0.6730967991401162,0
C00675,5793.938570687103,Car,366,0.12466443651893991,0
C00676,38938.91153222452,Car,443,0.34455861525131815,0
C00677,27271.483573254976,Business,368,0.5644603199553347,0
C00678,17545.791819634822,Home,40,0.19151940427172692,0
C00679,30120.224248667575,Car,214,0.26516274382492977,1
C00680,30787.235799888433,Education,202,0.4748448506503863,0
C00681,7736.928665560886,Business,239,0.7672621874549527,0
C00682,68384.46963190092,Education,190,0.3011398327706293,0
C00683,23335.018310921423,Home,254,0.44126919485449734,0
C00684,140334.73942934227,Car,49,0.37995160414509277,1
C00685,41432.33207075789,Home,338,0.7281776704210561,0
C00686,22914.332738413992,Education,432,0.15032290482178096,0
C00687,12682.375734494168,Home,403,0.4963033139385351,0
C00688,20157.432748375635,Home,166,0.6922837894329609,1
C00689,24831.408009275885,Business,177,0.7916823039438142,0
C00690,71135.6661380704,Business,167,0.5891078482652652,0
C00691,58766.53665911035,Home,139,0.36595483296656717,0
C00692,31608.79823499422,Business,91,0.38827704677376074,0
C00693,90703.65521890039,Home,165,0.34617755381993476,1
C00694,4389.87089309751,Education,184,0.5225291698648674,0
C00695,31895.809267640037,Business,297,0.6175840395027757,0
C00696,60145.47769683382,Home,97,0.6736272945122517,0
C00697,34130.62032629478,Business,111,0.39161517677822033,1
C00698,7583.678240505804,Home,257,0.6016959515813275,0
C00699,66940.16949556912,Business,215,0.7413558144208435,1
C00700,40500.87471241254,Car,98,0.7445773561154938,0
C00701,28981.401283418174,Home,354,0.5928203019002498,1
C00702,23639.785382984224,Car,297,0.5458315349687753,1
C00703,108549.50926963329,Home,420,0.47206825286750476,0
C00704,31433.014444819084,Car,319,0.22823836772749,0
C00705,18150.69757811352,Home,105,0.18654075682379295,0
C00706,11509.144810775053,Business,449,0.4399977047525663,0
C00707,40377.31156891209,Car,168,0.21161090934522153,0
C00708,48483.88318424947,Business,123,0.5038999479685352,0
C00709,23045.192159974493,Home,33,0.5519919112108528,0
C00710,14097.844835295697,Business,172,0.46793091826402855,0
C00711,63834.25762338691,Home,295,0.12549869875882957,0
C00712,10829.916889247299,Business,362,0.14040957116163252,1
C00713,106463.37465863771,Car,64,0.17933882927703987,1
C00714,12238.878735845066,Home,73,0.2075520634918373,0
C00715,7921.703807813218,Business,42,0.7929178296385333,0
C00716,8775.391319102875,Home,55,0.34114651180418576,0
C00717,9065.428006613527,Home,228,0.3043813615489004,0
C00718,18228.163403574054,Home,490,0.13658664496496037,0
C00719,15145.54922911679,Education,298,0.5447242734799176,0
C00720,49996.67888301752,Home,205,0.5565335495918965,0
C00721,44607.61450429851,Business,262,0.22281408270506525,0
C00722,18419.978687669845,Education,457,0.7434690786472292,0
C00723,263736.9607437413,Business,295,0.660345482616589,0
C00724,18225.75798795617,Education,245,0.26122352176525565,0
C00725,20275.872593264314,Home,88,0.44009481164157616,0
C00726,7927.283067577488,Car,422,0.420873599339195,0
C00727,20652.00607789447,Car,455,0.34396431103962455,0
C00728,27942.95956997232,Home,101,0.6723442989779292,0
C00729,8540.91381268119,Education,105,0.1764851399348057,1
C00730,14780.246320360307,Business,237,0.39071996787945495,0
C00731,28612.775245552875,Car,295,0.39962179138445203,0
C00732,14474.324239951076,Home,371,0.4281079232299258,0
C00733,12242.547482956083,Home,244,0.7029449937690401,0
C00734,41179.93537962768,Education,111,0.2527168091410509,0
C00735,7897.5585871680105,Car,261,0.17204622145859094,1
C00736,9224.904320791991,Home,499,0.5324659239747757,0
C00737,25384.739680341107,Car,149,0.22168413248463303,1
C00738,43344.16669559503,Business,332,0.15245246009823382,1
C00739,28125.14156682869,Home,152,0.3986544543997374,0
C00740,18414.435898922624,Home,249,0.2537525016006987,0
C00741,17252.099145268745,Business,275,0.35285163320758867,0
C00742,49432.01183997449,Home,351,0.28179775607172025,0
C00743,43791.76856409936,Education,70,0.16484552390639104,1
C00744,22922.61831594139,Business,32,0.4922430420469412,0
C00745,17639.659747614824,Education,20,0.11891289262763999,0
C00746,22656.855452851913,Business,25,0.7764627435960798,0
C00747,12310.92109262661,Business,58,0.3389313652144764,0
C00748,19532.977673385692,Education,375,0.5866102573428627,0
C00749,14888.89128318201,Business,345,0.6672540107832148,1
C00750,20319.253123776132,Car,407,0.2953733568776886,0
C00751,15322.116465944966,Education,399,0.6241170963770478,1
C00752,33495.336499428304,Business,179,0.6826945987972968,0
C00753,42392.39745683226,Education,410,0.2689220636681295,0
C00754,16256.16245433561,Business,128,0.7947462738272509,0
C00755,11504.531323885827,Business,488,0.11448207798946256,0
C00756,38921.31750506405,Car,51,0.2519003361648788,0
C00757,25535.043694227323,Car,19,0.646014529393895,1
C00758,16425.842522824325,Car,439,0.23589171753902702,0
C00759,66200.383217383,Business,477,0.5887819043143446,0
C00760,14016.24918497913,Car,58,0.6988712834880326,0
C00761,4472.268026712464,Education,274,0.7714499908439821,0
C00762,12501.857390532423,Business,216,0.4319732607801888,0
C00763,80394.639616918,Education,176,0.7797763860874822,0
C00764,17082.96445372198,Car,11,0.38813560767717503,1
C00765,14583.536972536534,Business,77,0.25268962777207005,0
C00766,22500.26794982811,Education,317,0.4597452971593077,0
C00767,49456.58387813516,Home,481,0.5548762710180449,0
C00768,20613.057381046332,Education,219,0.42057432123496064,0
C00769,35350.862345565634,Business,148,0.4968807107767541,0
C00770,18931.585852346532,Home,46,0.39148643140903205,1
C00771,35573.951049557596,Car,227,0.4673333678148749,1
C00772,25443.363839826936,Car,465,0.7668169703625931,0
C00773,16020.214020079282,Education,287,0.44988180677543244,0
C00774,27077.91097380231,Car,189,0.27722574296648217,0
C00775,14271.104017813816,Education,14,0.6311226350587995,1
C00776,7313.2958406929565,Education,139,0.33630912044708455,1
C00777,21678.792660645908,Education,142,0.6713450195749736,0
C00778,7851.819078591343,Education,108,0.13978939228871962,0
C00779,35523.28331211809,Business,169,0.332524583976084,1
C00780,21375.64315810043,Business,245,0.16605193578244762,0
C00781,68777.61163896666,Home,156,0.15972247697208203,1
C00782,16912.534479575257,Home,368,0.5608726914207062,0
C00783,21676.375124615894,Car,124,0.3697343609475252,0
C00784,6797.425109474024,Business,13,0.7100352593895788,0
C00785,9106.332695324918,Home,96,0.4614835965114704,0
C00786,5750.383286670343,Business,55,0.30674025482059797,1
C00787,52156.028288043504,Business,92,0.6046222215735364,0
C00788,15250.331934641914,Car,163,0.5368117541099898,0
C00789,63682.41865031314,Car,315,0.6597162345804424,0
C00790,2579.913351704249,Education,291,0.5505117934393196,0
C00791,75997.78839925762,Business,336,0.2169093919692442,0
C00792,20859.85312278173,Education,297,0.5692170263669463,0
C00793,28908.123112767767,Education,120,0.3740844383310672,0
C00794,9411.10652366177,Education,126,0.4242001211802977,0
C00795,33584.903186973905,Business,106,0.7450952030161414,1
C00796,16331.78818703322,Business,437,0.351974832408423,0
C00797,8474.666855273988,Education,291,0.5283714000935872,0
C00798,8382.210300257495,Business,198,0.3544372133885677,1
C00799,8264.459821212335,Education,97,0.16630923975045422,0
C00800,29857.509945382088,Home,316,0.41746773943381044,0
C00801,13246.580296999553,Business,452,0.5179430531217564,0
C00802,5930.8628981771335,Car,96,0.38525230442631914,0
C00803,29597.335259127136,Car,431,0.3734663292747291,0
C00804,3873.122783494452,Education,35,0.6742649597260779,1
C00805,63784.00149337128,Home,389,0.12077962060262915,0
C00806,107918.16215283035,Business,438,0.30690977771808403,1
C00807,7708.362516106369,Education,40,0.6682300857640482,0
C00808,51121.50378029719,Home,135,0.7443711040278147,0
C00809,29122.850976305752,Home,207,0.3886097100885798,0
C00810,14764.324732003353,Business,310,0.7221559702372535,0
C00811,15325.939492546982,Car,40,0.2392510854875229,1
C00812,37182.09660408976,Car,376,0.2549989475021209,0
C00813,21333.61681774556,Home,326,0.6923339636093625,1
C00814,2764.5486787855084,Car,441,0.7322804189384328,0
C00815,115660.16084738776,Home,241,0.25596403757386726,0
C00816,31149.060049607167,Home,54,0.1415269329780278,1
C00817,21128.780089093496,Home,325,0.16322689593870143,0
C00818,12397.639967186944,Car,198,0.28296658476345427,0
C00819,18936.216740292184,Education,61,0.6330143540027564,0
C00820,60800.28813958573,Car,61,0.456994279457398,1
C00821,27154.41012290436,Education,341,0.4189121895699388,0
C00822,29741.531041054564,Car,474,0.5088979518162007,1
C00823,8108.462142499693,Business,327,0.7231561794235305,1
C00824,16652.169363420217,Business,419,0.16330126569596032,0
C00825,22944.675985978767,Car,332,0.5863068893456069,0
C00826,38455.348760546956,Business,88,0.7487535919587837,0
C00827,15793.394028057684,Business,58,0.24934502923088003,0
C00828,46272.12525207574,Business,239,0.6864406211732842,0
C00829,8817.709605165783,Business,353,0.5886172975316516,0
C00830,23286.499673382517,Education,380,0.11012797525120128,0
C00831,20371.824982388793,Home,487,0.2621281762534898,0
C00832,6552.348610783593,Education,53,0.5240913326271166,1
C00833,21201.632759654465,Home,301,0.45168023764384824,1
C00834,13820.612049188012,Home,446,0.46955537676880615,0
C00835,68255.94271435117,Car,256,0.2623512972247759,0
C00836,15863.801718110512,Car,437,0.5725024294960387,0
C00837,29164.177222812807,Car,228,0.28649285965574384,0
C00838,8226.9153164596,Car,31,0.3726044765349178,1
C00839,26615.661899958217,Car,139,0.35824114111605343,0
C00840,15803.124507638035,Education,16,0.570417515483929,0
C00841,11836.92086840111,Education,281,0.16317693317825221,0
C00842,212588.52855380814,Business,481,0.2438793307281297,0
C00843,16601.37458098948,Education,359,0.2403479494795475,0
C00844,18591.148448066215,Education,53,0.17589727188099707,0
C00845,45324.12644052346,Car,249,0.24531648518552135,0
C00846,11911.488752879004,Business,375,0.524942187546348,0
C00847,30412.768690664656,Education,74,0.6125177196119318,0
C00848,33132.048645670286,Education,255,0.562212412878386,0
C00849,26789.367190990713,Business,484,0.4326316965866177,1
C00850,138284.9171455552,Home,82,0.13670419976724457,0
C00851,11574.79027936686,Car,80,0.7713049074807425,0
C00852,75363.66047549118,Education,206,0.21765352258624437,1
C00853,32135.361975019045,Education,198,0.5678949592839696,1
C00854,45595.28953756715,Business,167,0.7390234308374778,0
C00855,28940.2169686604,Education,435,0.588443967186692,0
C00856,98974.93164996883,Car,484,0.25263474813226516,1
C00857,17050.548655161765,Education,339,0.3210574091348162,0
C00858,32786.63332568212,Home,34,0.12114410690776663,1
C00859,62591.09862298227,Car,347,0.5289307685894795,0
C00860,14085.847407718684,Home,80,0.5290950866170967,1
C00861,49037.92914471001,Business,322,0.6078504069634655,0
C00862,21700.47428029564,Car,232,0.10769740249293494,0
C00863,8201.670222094275,Education,169,0.6724889021771268,0
C00864,6896.21739856171,Car,315,0.6170976701802157,1
C00865,20482.86850978379,Car,84,0.1986206266668622,0
C00866,48664.64632464485,Car,147,0.34333862648828506,0
C00867,4174.810921625446,Home,415,0.5469674250329518,0
C00868,25857.604931269685,Business,488,0.4470578124582295,1
C00869,44976.78325313836,Car,50,0.1805659847308837,0
C00870,7923.91033192587,Education,312,0.16114176259561294,0
C00871,13264.236394718428,Car,407,0.6470194093756642,0
C00872,34818.13160683817,Car,396,0.20917698261246687,1
C00873,43426.72690607555,Business,481,0.22046487175131052,0
C00874,79481.42120201568,Education,343,0.6816461877497304,0
C00875,13779.363577022827,Education,318,0.528497744194252,0
C00876,11470.554086942537,Home,25,0.5233009257077808,0
C00877,82631.67592281391,Education,384,0.4355420399543381,0
C00878,12040.683749262627,Education,198,0.4982965100816037,0
C00879,33051.70412839517,Education,37,0.5212387832602677,0
C00880,126309.67202106019,Car,172,0.7774783643905062,0
C00881,40221.90211145159,Home,497,0.2560813152273055,0
C00882,41217.41637447817,Education,395,0.2501936937903214,0
C00883,61233.69468927556,Education,326,0.140052941393721,1
C00884,33519.88293871827,Education,449,0.5607391591665256,0
C00885,41376.00164307345,Car,491,0.48432952657558337,0
C00886,16746.227846383234,Car,64,0.17786744269264787,0
C00887,55713.065831186366,Home,283,0.3551772545827311,0
C00888,30662.18123850477,Business,464,0.2250642437318427,0
C00889,6751.667075529294,Home,314,0.33203721828060306,1
C00890,26751.74890680536,Car,111,0.7658849185762271,0
C00891,3882.6824011430817,Education,51,0.5783231872163703,0
C00892,38992.72512779117,Education,272,0.10529837055659937,0
C00893,18272.614912173314,Home,397,0.2767556516488866,0
C00894,101158.32408919104,Education,180,0.10725308295444533,0
C00895,32588.182829672798,Car,217,0.6004079491380766,1
C00896,46135.83564189534,Home,324,0.42859526143883486,0
C00897,9514.9678415631,Business,58,0.7958130842700726,0
C00898,38088.19916855059,Car,69,0.6135082827158608,1
C00899,13193.421088149646,Car,15,0.46253905989551736,0
C00900,52702.28750709324,Education,157,0.6632937997456947,0
C00901,9003.045781191906,Car,296,0.5933625558638533,0
C00902,24048.93236607495,Car,220,0.270643324345191,1
C00903,8722.786812777471,Business,381,0.47118079237926164,0
C00904,24358.787900049545,Education,159,0.48919910738384964,1
C00905,111078.17645678847,Car,94,0.41586218902546246,0
C00906,39222.83823661306,Education,475,0.22543483599875339,0
C00907,21458.952397467703,Car,169,0.25635833616052095,0
C00908,3072.579455421922,Business,56,0.29673318066917315,0
C00909,14349.211981304898,Education,171,0.10717860456471462,0
C00910,32200.03815938535,Education,164,0.7418607245186566,0
C00911,14637.087983771242,Business,239,0.5802671941084353,0
C00912,68990.23131217071,Home,309,0.5827321210491296,0
C00913,23323.822216249984,Car,167,0.500631429666385,1
C00914,52202.00029110407,Car,170,0.5825175657127415,1
C00915,25949.839053089006,Home,420,0.7873037849115455,0
C00916,17662.76950569772,Education,256,0.3696122363441453,1
C00917,15107.382296535709,Education,65,0.5987679108135947,0
C00918,9801.36332071838,Business,160,0.35167030306426983,0
C00919,52959.91294223904,Business,308,0.6980021591227782,0
C00920,15640.053805717293,Business,476,0.7006200248230245,1
C00921,33451.01715426387,Home,63,0.7315864977964396,0
C00922,14463.79650385167,Home,232,0.10382432696931485,0
C00923,9261.088564810052,Education,263,0.3087340114972665,0
C00924,34341.59732959113,Business,77,0.19374704584111727,0
C00925,12120.298438700238,Education,62,0.41779033852310976,0
C00926,15988.263552762137,Home,476,0.4468147498755085,0
C00927,8111.590239371296,Car,254,0.2791328299807589,0
C00928,14846.232357439238,Education,495,0.6064125444315493,1
C00929,22455.38508653279,Home,49,0.2888388020322786,0
C00930,17500.893502612627,Business,453,0.697723962698351,0
C00931,42386.33464519861,Car,351,0.2243615576992508,0
C00932,24745.937038299984,Car,402,0.35706470633569853,0
C00933,260367.93620710872,Car,360,0.5355664308970136,0
C00934,30927.482538279535,Business,147,0.5237345493242773,0
C00935,5495.0884978423765,Car,275,0.15462037840360046,0
C00936,18577.269960697762,Home,423,0.6923810285336638,0
C00937,19910.479532989655,Education,147,0.5186454534008427,0
C00938,13481.787901258756,Car,451,0.708901684095018,0
C00939,23343.84585135584,Car,301,0.707344904759508,1
C00940,13164.54289687755,Home,219,0.4821430832625218,0
C00941,28746.055567318694,Business,181,0.7375470201180065,0
C00942,4784.083884122768,Car,194,0.6938854591694192,0
C00943,55013.10878897759,Home,308,0.7706860611932398,0
C00944,6231.470997502695,Home,249,0.6953488789915845,0
C00945,17839.23561256571,Business,220,0.6748426957008047,0
C00946,12256.78044699647,Business,372,0.42855233647383806,1
C00947,28134.055382404298,Education,160,0.24842174226454944,0
C00948,19023.058192275334,Car,397,0.7374961131528401,0
C00949,26938.736074338158,Education,405,0.6057844305122531,0
C00950,53581.220891262805,Home,133,0.2972235049389642,0
C00951,40737.01225233348,Car,58,0.3386970059289498,0
C00952,22675.62580258025,Home,417,0.5802549583000545,0
C00953,31812.23404918594,Home,406,0.4344721158475696,0
C00954,105662.57225365783,Home,133,0.1570377932924578,0
C00955,41914.647859907585,Business,77,0.19901356202195994,0
C00956,17416.436270270337,Business,484,0.6219540784586178,0
C00957,61223.811517451846,Car,367,0.32999866993728166,0
C00958,30123.119832785876,Home,240,0.45535459988142746,0
C00959,10196.299292580143,Home,465,0.6366350347774681,0
C00960,19061.429375314267,Car,355,0.6258229155942368,0
C00961,6783.13124056838,Education,427,0.21691051882109175,0
C00962,3540.360782355405,Home,18,0.16887570507932473,0
C00963,10308.95039250171,Business,275,0.5138066050755631,0
C00964,24295.947720380078,Education,134,0.6191430117518678,0
C00965,24352.921470919093,Education,380,0.2043279453967873,0
C00966,7120.544326962715,Education,330,0.36036870112909236,0
C00967,3284.5681404856637,Education,121,0.7091945971773485,0
C00968,71439.7688138325,Education,337,0.7609561990922248,0
C00969,23771.305840198547,Education,339,0.417848832664779,0
C00970,76463.56121374657,Car,63,0.15566115382158313,0
C00971,73048.06129989027,Car,436,0.28038751934166417,0
C00972,39646.88787450932,Education,452,0.2630789442208731,1
C00973,23093.69384121406,Business,98,0.2672746043787399,1
C00974,16024.584426736383,Car,104,0.44571719376547503,0
C00975,39139.098915592105,Car,368,0.5082579561840999,0
C00976,19382.264140411335,Education,259,0.18575671207595473,0
C00977,13743.270841422449,Business,452,0.7225492045698341,0
C00978,4112.0470638935585,Education,460,0.5339816762967804,0
C00979,20609.67187867934,Business,326,0.5180762111876038,0
C00980,52962.357799166784,Business,496,0.7910952988689989,0
C00981,60322.06667305032,Home,175,0.5397007842451877,0
C00982,22985.594404648567,Car,236,0.7502714045108295,0
C00983,10818.703485859123,Education,145,0.3003798806518543,1
C00984,45351.34368924007,Car,393,0.2680906432425483,0
C00985,21757.365913704238,Car,74,0.4615630807771173,0
C00986,16439.787327100035,Business,14,0.4560262633456663,0
C00987,6872.395843845494,Car,129,0.2585385546387278,0
C00988,118540.40851500697,Home,380,0.5897589598299634,0
C00989,39764.05964272024,Education,228,0.1207436734656853,1
C00990,43347.2614350535,Car,374,0.5834413307846169,0
C00991,11045.215084243127,Education,483,0.4200245202863101,1
C00992,23477.545530242325,Car,52,0.5823052575915554,0
C00993,20636.25805206673,Education,197,0.4339564414490633,0
C00994,41178.670246540874,Education,35,0.7841336480192865,0
C00995,65367.126941102186,Education,276,0.3342794657721825,0
C00996,6992.738427605196,Car,171,0.7878010559016718,0
C00997,9323.169468664959,Home,242,0.14548175973528277,0
